Name	Desc	Id	Title	Kind	Camp	Treasure	Portrait	ClientOnly	CorpseIdx	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	AttackFrame	ClassName	AIParam	SkillParam	PropParam	ScriptParam	WalkSpeed	RunSpeed	VisionRadius	ActiveRadius	ReviveFrame	DropRateFile	AIMaxTime	HeadPic	NoBoss	BloodType	LastAttackCalcType	AssignMode
秦孜游	官府通缉BOSS[55]	3011	<color=green>江洋大盗<color>	0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
屈向荣	官府通缉BOSS[55]	3012	<color=green>江洋大盗<color>	0	5	1				enemy122	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
任苍穹	官府通缉BOSS[55]	3013	<color=green>江洋大盗<color>	0	5	1				enemy124	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
桑沧海	官府通缉BOSS[55]	3014	<color=green>江洋大盗<color>	0	5	1				enemy125	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
苏古吟	官府通缉BOSS[55]	3015	<color=green>江洋大盗<color>	0	5	1				enemy126	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
孙文彪	官府通缉BOSS[55]	3016	<color=green>江洋大盗<color>	0	5	1				enemy127	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
谭千军	官府通缉BOSS[55]	3017	<color=green>江洋大盗<color>	0	5	1				enemy116	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
唐博闻	官府通缉BOSS[55]	3018	<color=green>江洋大盗<color>	0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
吴铮铮	官府通缉BOSS[55]	3019	<color=green>江洋大盗<color>	0	5	1				enemy121	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
武一刀	官府通缉BOSS[55]	3020	<color=green>江洋大盗<color>	0	5	1				enemy122	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
西门无铭	官府通缉BOSS[55]	3021	<color=green>江洋大盗<color>	0	5	1				enemy124	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
项令城	官府通缉BOSS[55]	3022	<color=green>江洋大盗<color>	0	5	1				enemy113	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
蒲察沙虎	官府通缉BOSS[65]	3023	<color=green>江洋大盗<color>	0	5	1				enemy127	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
贺少雄	官府通缉BOSS[65]	3024	<color=green>江洋大盗<color>	0	5	1				enemy121	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
胡一郎	官府通缉BOSS[65]	3025	<color=green>江洋大盗<color>	0	5	1				enemy122	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
黄力豹	官府通缉BOSS[65]	3026	<color=green>江洋大盗<color>	0	5	1				enemy124	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
娄继善	官府通缉BOSS[65]	3027	<color=green>江洋大盗<color>	0	5	1				enemy098	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
卢贯北	官府通缉BOSS[65]	3028	<color=green>江洋大盗<color>	0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
陆仲贤	官府通缉BOSS[65]	3029	<color=green>江洋大盗<color>	0	5	1				enemy127	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
骆尔金	官府通缉BOSS[65]	3030	<color=green>江洋大盗<color>	0	5	1				enemy124	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
上官隐	官府通缉BOSS[65]	3031	<color=green>江洋大盗<color>	0	5	1				enemy098	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
邵七刹	官府通缉BOSS[65]	3032	<color=green>江洋大盗<color>	0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
施虎豹	官府通缉BOSS[65]	3033	<color=green>江洋大盗<color>	0	5	1				enemy107	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
石故桥	官府通缉BOSS[65]	3034	<color=green>江洋大盗<color>	0	5	1				enemy113	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
唐仇之	官府通缉BOSS[65]	3035	<color=green>江洋大盗<color>	0	5	1				enemy125	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
陶岛主	官府通缉BOSS[65]	3036	<color=green>江洋大盗<color>	0	5	1				enemy126	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
田无道	官府通缉BOSS[65]	3037	<color=green>江洋大盗<color>	0	5	1				enemy127	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
童不复	官府通缉BOSS[65]	3038	<color=green>江洋大盗<color>	0	5	1				enemy116	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
万萧山	官府通缉BOSS[65]	3039	<color=green>江洋大盗<color>	0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
汪逝水	官府通缉BOSS[65]	3040	<color=green>江洋大盗<color>	0	5	1				enemy121	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
王霸天	官府通缉BOSS[65]	3041	<color=green>江洋大盗<color>	0	5	1				enemy122	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
巫九屠	官府通缉BOSS[65]	3042	<color=green>江洋大盗<color>	0	5	1				enemy124	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
薛蝶衣	官府通缉BOSS[65]	3043	<color=green>江洋大盗<color>	0	5	1				enemy117	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
钟铁腿	官府通缉BOSS[65]	3044	<color=green>江洋大盗<color>	0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
应啸风	官府通缉BOSS[65]	3045	<color=green>江洋大盗<color>	0	5	1				enemy113	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
游万里	官府通缉BOSS[65]	3046	<color=green>江洋大盗<color>	0	5	1				enemy116	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
庄铭忠	官府通缉BOSS[65]	3047	<color=green>江洋大盗<color>	0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
卓冷山	官府通缉BOSS[65]	3048	<color=green>江洋大盗<color>	0	5	1				enemy121	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
柳四爷	官府通缉BOSS[65]	3049	<color=green>江洋大盗<color>	0	5	1				enemy122	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
龙远山	官府通缉BOSS[65]	3050	<color=green>江洋大盗<color>	0	5	1				enemy124	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
陈守秋	官府通缉BOSS[75]	3051	<color=green>江洋大盗<color>	0	5	1				enemy125	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
程踏波	官府通缉BOSS[75]	3052	<color=green>江洋大盗<color>	0	5	1				enemy097	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
褚天悯	官府通缉BOSS[75]	3053	<color=green>江洋大盗<color>	0	5	1				enemy098	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
完颜丑奴	官府通缉BOSS[75]	3054	<color=green>江洋大盗<color>	0	5	1				enemy127	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
嵬名奇	官府通缉BOSS[75]	3055	<color=green>江洋大盗<color>	0	5	1				enemy124	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
卫边城	官府通缉BOSS[75]	3056	<color=green>江洋大盗<color>	0	5	1				enemy097	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
于贤龙	官府通缉BOSS[75]	3057	<color=green>江洋大盗<color>	0	5	1				enemy098	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
袁念夕	官府通缉BOSS[75]	3058	<color=green>江洋大盗<color>	0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
臧安儿	官府通缉BOSS[75]	3059	<color=green>江洋大盗<color>	0	5	1				enemy107	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
曾阿牛	官府通缉BOSS[75]	3060	<color=green>江洋大盗<color>	0	5	1				enemy113	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
詹覆云	官府通缉BOSS[75]	3061	<color=green>江洋大盗<color>	0	5	1				enemy116	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
张镇飞	官府通缉BOSS[75]	3062	<color=green>江洋大盗<color>	0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
叶华容	官府通缉BOSS[75]	3063	<color=green>江洋大盗<color>	0	5	1				enemy123	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
卓七郎	官府通缉BOSS[75]	3064	<color=green>江洋大盗<color>	0	5	1				enemy116	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
左弃名	官府通缉BOSS[75]	3065	<color=green>江洋大盗<color>	0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
白苍岩	官府通缉BOSS[75]	3066	<color=green>江洋大盗<color>	0	5	1				enemy121	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
袁天寿	官府通缉BOSS[75]	3067	<color=green>江洋大盗<color>	0	5	1				enemy122	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
岳元镜	官府通缉BOSS[75]	3068	<color=green>江洋大盗<color>	0	5	1				enemy124	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
上官仇	官府通缉BOSS[75]	3069	<color=green>江洋大盗<color>	0	5	1				enemy125	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
薛无极	官府通缉BOSS[75]	3070	<color=green>江洋大盗<color>	0	5	1				enemy126	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
连荆泰	官府通缉BOSS[75]	3071	<color=green>江洋大盗<color>	0	5	1				enemy127	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
凌尽忠	官府通缉BOSS[75]	3072	<color=green>江洋大盗<color>	0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
荆不平	官府通缉BOSS[75]	3073	<color=green>江洋大盗<color>	0	5	1				enemy107	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
蒲十三	官府通缉BOSS[75]	3074	<color=green>江洋大盗<color>	0	5	1				enemy113	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
燕流笙	官府通缉BOSS[75]	3075	<color=green>江洋大盗<color>	0	5	1				enemy117	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
阳风逸	官府通缉BOSS[75]	3076	<color=green>江洋大盗<color>	0	5	1				enemy097	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
谢仲侯	官府通缉BOSS[75]	3077	<color=green>江洋大盗<color>	0	5	1				enemy098	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
叶浩龙	官府通缉BOSS[75]	3078	<color=green>江洋大盗<color>	0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
耶律铁刺	官府通缉BOSS[85]	3079	<color=green>江洋大盗<color>	0	5	1				enemy047	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
章元崇	官府通缉BOSS[85]	3080	<color=green>江洋大盗<color>	0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
郑九公	官府通缉BOSS[85]	3081	<color=green>江洋大盗<color>	0	5	1				enemy121	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
郑卓群	官府通缉BOSS[85]	3082	<color=green>江洋大盗<color>	0	5	1				enemy122	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
没藏武	官府通缉BOSS[85]	3083	<color=green>江洋大盗<color>	0	5	1				enemy072	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
莫南竹	官府通缉BOSS[85]	3084	<color=green>江洋大盗<color>	0	5	1				enemy125	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
黄万劫	官府通缉BOSS[85]	3085	<color=green>江洋大盗<color>	0	5	1				enemy126	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
轻轻儿	官府通缉BOSS[85]	3086	<color=green>江洋大盗<color>	0	5	1				enemy123	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
莫小小	官府通缉BOSS[85]	3087	<color=green>江洋大盗<color>	0	5	1				enemy123	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
潘守安	官府通缉BOSS[85]	3088	<color=green>江洋大盗<color>	0	5	1				enemy098	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
丛无影	官府通缉BOSS[85]	3089	<color=green>江洋大盗<color>	0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
邓安奎	官府通缉BOSS[85]	3090	<color=green>江洋大盗<color>	0	5	1				enemy107	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
辜无常	官府通缉BOSS[85]	3091	<color=green>江洋大盗<color>	0	5	1				enemy113	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
古清扬	官府通缉BOSS[85]	3092	<color=green>江洋大盗<color>	0	5	1				enemy116	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
关子漠	官府通缉BOSS[85]	3093	<color=green>江洋大盗<color>	0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
何连素	官府通缉BOSS[85]	3094	<color=green>江洋大盗<color>	0	5	1				enemy121	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
周尘飞	官府通缉BOSS[85]	3095	<color=green>江洋大盗<color>	0	5	1				enemy098	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
周楚伯	官府通缉BOSS[85]	3096	<color=green>江洋大盗<color>	0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
诸葛惊鸿	官府通缉BOSS[85]	3097	<color=green>江洋大盗<color>	0	5	1				enemy113	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
风无痕	官府通缉BOSS[85]	3098	<color=green>江洋大盗<color>	0	5	1				enemy126	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
甘正孤	官府通缉BOSS[85]	3099	<color=green>江洋大盗<color>	0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
耿容复	官府通缉BOSS[85]	3100	<color=green>江洋大盗<color>	0	5	1				enemy121	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
沽誉叟	官府通缉BOSS[85]	3101	<color=green>江洋大盗<color>	0	5	1				enemy126	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
段凌月	官府通缉BOSS[85]	3102	<color=green>江洋大盗<color>	0	5	1				enemy124	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
范朝霜	官府通缉BOSS[85]	3103	<color=green>江洋大盗<color>	0	5	1				enemy125	0	0	0	0	0	24	26	20	10	20	12	wanted	activeboss	certainroundskill	wanted	\setting\boss\merchanttask\merchantnpc.ini	15	15	350	700	5400		18		1			
