SkillName	Property	SkillId	SkillType	SkillForm	StartPosition	Kind	SkillStyle	SkillGenus	ReplaceType	AppendDamageP	ShotNumber	FactionLimit	RouteLimit	SkillIcon	PreCastEffectId	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	StateTime	IsNoClearOnDeath	StateType	IsAura	LRSkill	NeedShadow	AttackRadius	IgnoreDistance	MslsGenerate	MslsGenerateData	ChildSkillId	ChildSkillLevel	ChildSkillNum	IsMissileSkill	CastActionId	EventSkillLevel	IsMelee	WaitTime	ClientOnly	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	IsDamage	TargetOnly	Relation	IsUseAR	StartSkillId	FlySkillId	FlyEventTime	CollidSkillId	VanishedSkillId	HitSkillId	ReqLevel	MaxLevel	WeaponLimit	HorseLimit	AngerLimit	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	ClassName	SkillDesc
九曲一合枪_子1		1282	2				buff				-1			\image\icon\fightskill\tianren\beisuqingfeng.spr				423	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	10	0	0	0	0	0		0					0	0	0	0	1	zhanrenadvancedbook_child	
通用空效果_触发技能计数用		1283	2								-1			\image\icon\fightskill\tianren\beisuqingfeng.spr				0	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
炼气还神_子1		1284	5	0	1						-1							0	0	0			0	2	0	0	1	0	0	507	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	1285	0	0	10	0	0	0	0	0		0					0	8	0	0	1	empty	
炼气还神_子2		1285	5	0	1						-1							424	0	0			0	2	0	0	1	0	0	508	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	10	0	0	0	0	0		0					0	0	0	0	1	qiduanadvancedbook_child2	
八卦游龙_子2特效		1286	5	1	3						-1							0	0	0			0	2	0	0	0	0	0	509	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	10	0	0	0	0	0		0					0	0	0	0	1	empty	八卦游龙自身特效子弹
追魂夺命		1287	4	0	3		buff				-1			\image\icon\fightskill\shaolin\hunyuanyiqi.spr				486	0	0			0	3	0	0	0	0	0	23	-1	1	1	11	-1	0	0	0	0	0	0	0	1	0	0	ally	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xiujian120_child1	
剑翠120_子	极效攻击	1288	2				atk_ex				-1							0	0	0			0	2	0	800	0	0	0	0	-1	1	0	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	3	1	jiancui120_child	
反两仪刀法_子		1289	2								-1			\image\icon\fightskill\book\wanxiangshengong.spr				439	0	0			0	2	0	0	0	0	0	0	-1	1	0	11	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	10	0	0	0	0	0		0					0	0	0	0	1	daokunadvancedbook_child	御风术自身提升攻击效果
回复万剑归宗次数		1290	2								-1			\image\icon\fightskill\book\wanxiangshengong.spr				0	0	0			0	2	0	0	0	0	0	0	-1	1	0	11	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	10	0	0	0	0	0		0					0	0	0	0	1	taijiwuyi_child2	回复万剑归宗次数
陷阱120持续状态子弹		1291	5	1	1						-1							485	0	0			0	2	0	0	0	2	18	575	-1	1	1	11	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xianjing120_child	
乘胜追击		1292	2								-1			\image\icon\fightskill\tianren\yunlongji.spr				0	0	0			0	0	0	0	0	0	0	0	-1	1	0	9	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xiujianadvancedbook_child	
天霞神功	被动辅助	1293	3								-1			\image\icon\fightskill\emei\qianfoqianye.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	tianxiashengong	罕见的护身功法，可以使自身免受致死伤害。
天霞神功子		1294	2								-1							447	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	tianxiashengong_child	
寒玉诀	被动辅助	1295	3								-1			\image\icon\fightskill\emei\binxinyuling.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	10	0	0	0	0	0		0					0	0	0	0	1	cuffskill_self	心如寒玉，收心摄神。降低受到定身、麻痹、冻结、混乱、击退、拉回等负面状态的几率，并加快体力回复。
在线托管		1296	4	1	1						-1			\image\icon\fightskill\kunlun\zhenhuokangli.spr				348	0	3110400			1	2	0	0	0	0	0	71	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	lockstate	
浩然正气	被动辅助	1297	3								-1			\image\icon\fightskill\kunlun\zhenhuokangli.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	chopskill	正气浩然，无形有意。<enter>每隔15秒自动为周围友方附加状态，提升能力。
浩然正气_友方		1298	4	1	3						-1			\image\icon\fightskill\kunlun\zhenhuokangli.spr				112	0	1080			0	2	0	0	0	0	0	71	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	allynoself	0	1299	0	0	0	0	0	0	0	0	0	0	0	0		0					1	1	0	0	1	chopskill_team	
浩然正气_自身		1299	4	1	3						-1			\image\icon\fightskill\kunlun\zhenhuokangli.spr				0	0	1080			0	2	0	0	0	0	0	71	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	chopskill_self	
扔雪球	那年冬季，雪地的玩耍	1300	5	0	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	0	0	437	-1	1	1	9	0	0	0	0	0	0	36	36	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_damage	雪球普通攻击技能
雪金针	那年冬季，雪地的玩耍	1301	5	0	1	4					-1			\image\icon\fightskill\public\xuejinzhen.spr				0	0	0			0	0	0	520	0	0	0	438	-1	1	1	9	-1	0	0	0	0	0	36	36	0	1	0	enemy	0	0	0	0	1334	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_xuejinzhen	可穿透障碍，伤害直线目标
绻雪缠	那年冬季，雪地的玩耍	1302	5	0	1	4					-1			\image\icon\fightskill\public\quanxuechan.spr				0	0	0			0	0	0	520	0	0	0	439	-1	1	1	9	-1	0	0	0	0	0	36	36	0	1	0	enemy	0	0	0	0	1303	1333	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_damage	伤害中心单一目标，波及小范围目标被定身1秒
绻雪缠子	那年冬季，雪地的玩耍	1303	5	0	1	4					-1							0	0	0			0	0	0	520	0	0	0	440	-1	1	1	9	0	0	0	0	0	0	36	36	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_fixed	
柔雪绊	那年冬季，雪地的玩耍	1304	5	0	1	4					-1			\image\icon\fightskill\public\rouxueban.spr				0	0	0			0	0	0	520	0	0	0	441	-1	1	1	9	-1	0	0	0	0	0	36	36	0	1	0	enemy	0	0	0	0	1305	1333	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_damage	伤害中心单一目标，波及小范围目标被冰冻1秒
柔雪绊子	那年冬季，雪地的玩耍	1305	5	0	1	4					-1							0	0	0			0	0	0	520	0	0	0	442	-1	1	1	9	0	0	3	0	0	0	36	36	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_freeze	
迷魂雪	那年冬季，雪地的玩耍	1306	5	0	1	4					-1			\image\icon\fightskill\public\mihunxue.spr				0	0	0			0	0	0	520	0	0	0	443	-1	1	1	9	-1	0	0	0	0	0	36	36	0	1	0	enemy	0	0	0	0	1307	1333	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_damage	伤害中心单一目标，波及小范围目标被混乱2秒
迷魂雪子	那年冬季，雪地的玩耍	1307	5	0	1	4					-1							0	0	0			0	0	0	520	0	0	0	444	-1	1	1	9	0	0	3	0	0	0	36	36	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_confuse	
堆雪击	那年冬季，雪地的玩耍	1308	5	0	1	4					-1			\image\icon\fightskill\public\duixueji.spr				0	0	0			0	0	0	520	0	0	0	445	-1	1	1	9	-1	0	0	0	0	0	36	36	0	1	0	enemy	0	0	0	0	1333	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_duixueji	伤害中心单一目标，波及小范围目标被眩晕1秒
天仙舞雪	那年冬季，雪地的玩耍	1309	5	0	1	4					-1			\image\icon\fightskill\public\tianxianwuxue.spr				0	0	0			0	0	0	520	0	2	3	446	-1	4	1	9	-1	0	0	0	0	0	36	36	0	1	0	enemy	0	0	0	0	1310	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_damage	伤害小范围内所有目标，波及大范围目标迟缓2秒
天仙舞雪子	那年冬季，雪地的玩耍	1310	5	0	1	4					-1							0	0	0			0	0	0	520	0	0	0	447	-1	1	1	9	0	0	0	0	0	0	36	36	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_slowall	
踏冰诀		1311	2			4					-1			\image\icon\fightskill\public\rengxueqiu.spr				309	0	270			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	tabingjue	
乘霜式		1312	2			4					-1			\image\icon\fightskill\public\rengxueqiu.spr				310	0	270			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	chengshuangshi	
雪影舞		1313	2			4					-1			\image\icon\fightskill\public\rengxueqiu.spr				311	0	270			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xueyingwu	
坚冰御		1314	2			4					-1			\image\icon\fightskill\public\rengxueqiu.spr				312	0	270			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	jiangbinyu	
09新年陷阱（金）		1315	5	4	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	0	0	1335	-1	3	0	9	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	0	1	empty	
09新年陷阱（木）		1316	5	6	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	4	6	449	-1	4	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	192		0					0	0	0	0	1	snowball_damage	
09新年陷阱（水）		1317	5	4	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	0	0	450	-1	16	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	0	1	snowball_water	
09新年陷阱（火）		1318	5	1	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	0	0	451	-1	1	1	9	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	1319	18	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
09新年陷阱（火）子		1319	5	4	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	4	6	452	-1	12	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	0	1	snowball_damage	
09新年陷阱（土）		1320	5	1	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	0	0	453	-1	1	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	1321	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_damage	
09新年陷阱（土）子		1321	5	1	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	0	0	454	-1	1	1	9	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_stun	
cbt全屏回血_各星级回血	光环回复辅助	1322	4	1	1						1			\image\icon\fightskill\shaolin\aluohanshengong.spr				28	0	45			1	2	0	0	0	0	0	71	-1	1	1	14	-1	0	0	0	0	0	0	0	0	0	0	allynoself	0	594	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	0	1	cbt_fastlifereplenish2	全屏回血
npc年兽(飞絮崖)攻击	主动外功系攻击	1323	5	0	1	4					1			\image\icon\fightskill\tianwang\yangguansandie.spr	236			0	0	0			0	0	0	800	1	0	0	456	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	1324	27	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
npc年兽(飞絮崖)攻击子		1324	5	4	1	4					1							0	0	0			0	0	0	0	0	0	0	457	-1	8	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1325	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
npc年兽(飞絮崖)攻击子子		1325	5	2	1	4					1							0	0	0			0	0	0	0	0	5	9	458	-1	3	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	0	1	newyearmonsteratk	
打雪仗变身		1326	2			4					-1							0	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	newyear_transmutation	
新年烟花带字		1327	5	1	2						-1							0	0	0			0	2	0	0	0	0	0	203	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	1328	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
新年烟花_新年快乐		1328	5	1	2						-1							0	0	0			0	2	0	0	0	0	0	459	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
npc年兽冲刺攻击	主动内功系攻击	1329	5	3	1		atk_mag_far			50	-1			\image\icon\fightskill\daliduanshi\yiyangzhi.spr				0	0	0			0	0	1	520	1	0	0	460	-1	3	1	11	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4					0	0	0	4	1	goldnormalattack	冲刺攻击，穿透后伤害增加
npc穿透伤害提高	主动动辅助	1330	2								-1			\image\icon\fightskill\book\baihongguanri.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	addpower1329	强化1329技能使其穿透后伤害提高
新年烟花状态		1331	2	1		8					-1							0	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
npc年兽防御状态	主动防御辅助	1332	2								-1			\image\icon\fightskill\tianwang\jinzhongzhao.spr	161			19	0	5400			0	2	0	520	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_defstate	减少受到的伤害，1到10级减少10%到100%的伤害。
新年活动2次伤害	那年冬季，雪地的玩耍	1333	5	0	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	0	0	461	-1	1	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_damage	
雪金针2次伤害	那年冬季，雪地的玩耍	1334	5	0	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	0	0	462	-1	1	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	snowball_damage	
09新年陷阱（金）子		1335	5	4	1	4					-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	520	0	2	1	448	-1	24	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	0	1	snowball_damage	
奇珍阁金币消费返还		1336	2			8					-1							333	0	0	1	0	0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
npc绝对领域子	主动内功系攻击	1337	5	4	1		atk_mag_far				-1			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr				0	0	0			0	0	0	640	1	2	0	318	-1	4	1	11	-1	0	32	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1343	0	0	0	0	0	0	0	0		0					0	0	0	3	0	waternormalattack	扫射伤害
npc绝对领域	主动内功系攻击	1338	5	4	3		atk_mag_far			100	-1			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr				0	0	0			0	0	0	560	1	2	0	158	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	1342	0	0	0	0	0	0	0	0	0		0					0	0	0	3	0	waternormalattack	扫射伤害
npc疾病扩散	主动内功系攻击	1339	5	0	2		atk_mag_far				1							0	0	0			0	0	0	640	0	2	70	1340	-1	16	0	9	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	empty	
npc疾病扩散子	主动内功系攻击	1340	5	4	1		atk_mag_far			0	1							4	0	0			0	0	0	0	0	0	0	463	-1	16	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	xoyo_jibing	缓慢向外扩散，多次碰撞添加DeBuff
npc地裂火	主动内功系攻击	1341	5	5	2		atk_mag_far			200	-1			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr	276			0	0	0			0	0	0	720	0	4	12	464	-1	6	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	2	1	woodnormalattack	明教高级异术，从天落下多个圣火，攻击超大范围内的对手。
绝对领域提示	主动内功系攻击	1342	5	4	1		atk_mag_far				1			\image\icon\fightskill\cuiyan\bihaichaosheng.spr				0	0	0			0	0	0	500	0	0	0	717	-1	5	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	1337	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	0	1	empty	翠烟中级剑法，穿透直线上小范围的对手。
npc绝对领域子子	主动内功系攻击	1343	5	4	1		atk_mag_far			40	-1			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr				0	0	0			0	0	0	640	0	2	2	392	-1	9	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	926	5	0	0	0	0	0	0	0	0	0	16		0					0	0	0	3	0	waternormalattack	扫射伤害
阵法_八卦阵·兑	阵法	1344	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa2_f	八卦兑属金，金可克木。<enter>提升对木系敌人的防御能力。
阵法_八卦阵·艮	阵法	1345	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa3_f	八卦艮属土，土可克水。<enter>提升对水系敌人的防御能力。
阵法_八卦阵·坎	阵法	1346	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa4_f	八卦坎属水，水可克火。<enter>提升对火系敌人的防御能力。
阵法_八卦阵·巽	阵法	1347	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa5_f	八卦巽属木，木可克土。<enter>提升对土系敌人的防御能力。
阵法_八卦阵·乾元	阵眼	1348	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa6_n	乾元至刚，无坚不摧。<enter>提升参与布阵之人的攻击力和命中能力。
阵法_八卦阵·乾	阵法	1349	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa6_f	乾乃阳极之卦，以攻代守。<enter>提升参与布阵之人的攻击效果。
阵法_青龙阵·阵眼	阵眼	1350	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa7_n	
阵法_青龙阵	阵法	1351	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa7_f	四象阵之青龙，提升参与布阵之人的会心伤害。
阵法_玄武阵·阵眼	阵眼	1352	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa8_n	
阵法_玄武阵	阵法	1353	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa8_f	四象阵之玄武，提升参与布阵之人对会心伤害的抗性。
阵法_白虎阵·阵眼	阵眼	1354	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa9_n	
阵法_白虎阵	阵法	1355	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa9_f	四象阵之白虎，使参与布阵之人能反弹一定的远程伤害。
阵法_朱雀阵·阵眼	阵眼	1356	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa10_n	
阵法_朱雀阵	阵法	1357	2	1							-1							78	0	108			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zhenfa10_f	四象阵之朱雀，使参与布阵之人受到的反弹伤害减少。
高强化装备剥离		1358	2			8					-1							342	0	0	1	0	0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
通微显化	被动辅助	1359	3								-1			\image\icon\fightskill\public\tongweixianhua.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	tongweixianhua	炼气还神，可将装备者耗散的功力凝聚而辅助其自身及队友。
通微显化_队友		1360	4	1	3						-1			\image\icon\fightskill\public\tongweixianhua.spr				343	0	1080			0	2	0	0	0	0	0	71	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	teamnoself	0	1361	0	0	0	0	0	0	0	0	0	0	0	0		0					1	1	0	0	1	tongweixianhua_child1	
通微显化_自身		1361	4	1	3						-1			\image\icon\fightskill\public\tongweixianhua.spr				343	0	1080			0	2	0	0	0	0	0	71	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	tongweixianhua_child2	
npc战意光环	光环攻击辅助	1362	4	1	1						1			\image\icon\fightskill\shaolin\aluohanshengong.spr				18	0	45			1	2	0	0	0	0	0	23	-1	1	1	14	-1	0	0	0	0	0	0	0	0	0	0	ally	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	0	1	npc_atkstate	使范围内友方攻击提升，1至10级依次提升10%到100%
履冰	诅咒	1363	5	1	2	4	disable				-1			\image\icon\fightskill\public\lvbing.spr	156			0	0	0			0	0	0	900	0	0	0	469	-1	1	1	11	0	0	0	0	0	0	126	126	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	lz_chihuan	迟缓5秒
暗礁	诅咒	1364	5	1	2	4	disable				-1			\image\icon\fightskill\public\anjiao.spr	156			0	0	0			0	0	0	900	0	0	0	470	-1	1	1	11	0	0	0	0	0	0	126	126	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	lz_yunxuan	晕眩2秒
掀浪	诅咒	1365	5	1	2	4	disable				-1			\image\icon\fightskill\public\xianlang.spr	156			0	0	0			0	0	0	900	0	0	0	471	-1	1	1	11	0	0	0	0	0	0	126	126	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	lz_dingshen	定身3秒
漩涡	诅咒	1366	5	1	2	4	disable				-1			\image\icon\fightskill\public\xuanwo.spr	156			0	0	0			0	0	0	900	0	0	0	472	-1	1	1	11	0	0	0	0	0	0	126	126	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	lz_hunluan	混乱2秒
