Id	Type	QuestionType	AnswerId	Question	Choice_1	Choice_2	Choice_3	Choice_4
1021	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMg==	obbI/cquwfm8xqG3w+jK9tW9yrHWxtTsuaW08rarsd+1xMn5ysbKtdTyuaW08s73sd+8xsSxtcSzydPvo78=	xtvKwLXBw/s=	yfm2q7v3zvc=	1/O5y9PSxc4=	19TP4MOsttw=
1022	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	obDJvc3ix+DJvcKlzeLCpaGx1NrUrcqr1tC1xM/CvuTKx6O/	yLC+/bj8vqHSu7GtvsY=	zve6/rjozui8uMqx0N0=	0rvQ0LDX8NjJz8fgzOw=	ztKxssbxysfF7t3vyMs=
1023	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTH1tayu8r009rW0Ln6tKvNs8PmyrPW1sDgo78=	urqxpA==	ydXC8w==	tLq+7Q==	tLqx/Q==
1024	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMg==	obbI/bn60d3S5aG31tDM4bW9obDW7rjwwcG708Dh1bbC7drVobG1xNCquvPT78rHo78=	zObM7NDQtcA=	ucvIq7TzvtY=	zt7BvL78yqY=	1trN+8v5uek=
1025	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMg==	oba67MKlw86ht9bQzOG1vaGwy8671dfatcTTpaOs1dTX07C6tcTC7aGxtcTQqrrz0+/Kx6O/	1qOw5cfFtcTW8Q==	trzKx7rDu622+Q==	xuuw18qvtcTPug==	0Oyxr7rotcTC7Q==
1026	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obDO97P20fS52M7eucrIy6Gx1tC1xNH0udjKx9a4z9bU2sTEwO+jvw==	0MK9rg==	utrB+r2t	ueO2qw==	uMrL4A==
1027	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	oba67MKlw86ht7XE1/fV38rHo78=	yqnEzeLW	wt654dbQ	zuKz0Lb3	stzRqcfb
1028	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE0rvW1r7GyvTT2srAvefI/bTzw/u+xtau0rujvw==	wM+w17jJ	wu3EzL7G	x+Dv/b7G	y9W48cC8zf7Kv7zJ
1029	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMw==	obC8yMn66KSjrLrOyfrBwaGx1tC1xKGw6KShscrH1rijvw==	tq3Xvw==	1KzJ3A==	1tzopA==	1dTUxg==
1030	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	1NrS9dH0zuXQ0KOszuXQx8n6v8vW0KOszcG/y8qyw7Sjvw==	vfA=	y64=	u/A=	xL4=
1031	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	v7XO9brNx6zCocv5zOLD+7XEIsbfyq62/r6wIs6709rExMDvo78=	sdzK7sm9168=	0sO6zdSw	1LLD99Sw	1tzXrw==
1032	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE0rvW1rLoyvTT2tbQufrKrrTzw/uy6KO/	sLLPqsz6udvS9A==	z8nIy9XGsug=	zOzJvcLMsug=	08C0qNDj0b8=
1033	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	ucW0+rzA7OvW0KOst+Ls+LXEobC34qGx1ri1xMrHyrLDtKO/	vMDM7A==	t9a34g==	t+K12A==	vMDX5g==
1034	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTH1tayu8r009rW0Ln6tKvNs8PmyrPW1sDgo78=	vcjX0w==	xfvI+A==	x9DD5g==	wK3D5g==
1035	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMw==	obCwy8311q7C0qGxvNPL2cHLztK5+sTEuPazr7T6tcTD8M32o78=	zvfW3A==	tqvW3A==	zve9+g==	tqu9+g==
1036	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	zMbQ/t7KyvTT2rfwvczW0LXExMTSu8H3xcmjvw==	zOzMqNfa	u6rRz9fa	zqjKttfa	7PjX2g==
1037	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	obC2q7HfyNWz9s73sd/T6qGxtcTPwtK7vuTKx6O/	tcDKx87ex+fItNPQx+c=	yOvSudDQyMvP4NOmuOg=	y67B987ez97UwsP3tuA=	zsXAybC2yc+zqrjoyfk=
1038	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	tuvDvMm9ysfW0Ln6t/C9zMvEtPPD+8m91q7Su6Osy/zOu9PaxMS49sqho78=	y8S0qA==	ufPW3Q==	zvey2A==	0MK9rg==
1039	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	us298NO5ucXB+rKis8bOqs7kz8DI/bTzvNK1xM7kz8DQocu11/e80srHo78=	u8bS1w==	xN+/7w==	y77C7fTh	wbrT8Mn6
1040	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	tKvNs73ayNWhsNbQx++92qGx0ruw48rH1rjExNK7zOyjvw==	xanA+rDL1MLKrs7l	xanA+rDL1MKz9bDL	xanA+tX91MKz9bDL	xanA+rDL1MKz9dK7
1041	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uNA==	yrLDtLarzvfM7Mb41L3IyKOsy/zFwLXD1L2436O/	sfm/6Q==	yrG85A==	xvuztQ==	zsK2yLzG
1042	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	xM/W0Ln619q9zM7Eu6/W0NDEysfO0rn6zuXUwNau0ru1xKO/	uuLJvQ==	zKnJvQ==	u6rJvQ==	4dTJvQ==
1043	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uNA==	sbHLzsqxxtqjrNXGztW+/Mious2+/MHutcTX7rjfvvzKwrv6udjKx6O/	te7HsMu+	1tDK6cqh	w8XPwsqh	yuDD3NS6
1044	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	ztK5+tfu1Oe1xLfwy8LKx6O/	sNfC7cvC	ydnB1svC	yeHA+8vC	xM/s+MvC
1045	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	xs/M0b7GsLTV1dPDss3Ls9Dyt9bA4KOsw7vT0NLUz8LExNK71tajvw==	ss3HsL7G	sOi3ub7G	ss2+xg==	ss2688/7u6++xg==
1046	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMw==	yOe5+9PQ0rvBvrO1o6zLvrv6ysfN9dfTo6zV4sG+s7W1xNb3yMvKx6O/	zfXX0w==	uavW9w==	yOe5+w==	tPOzvA==
1047	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE1tbKx87Sufqzo7z7tcS2r87v083A4KO/	1u3TzQ==	tPO2udPN	ssvX0dPN	v/u7qNfR080=
1048	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obDM7LLUstSjrNKww6PDo6Ost+e0tbLdtc28+8Wj0fKho6Gxw+i75rXEysfExLj2ydnK/cPx1+W+s8TatcTDwLrDt+e54qO/	x7zX5Q==	0f7X5Q==	wOjX5Q==	z8qxsNfl
1049	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMQ==	obC24cPF1q6x5KGxysfD97OvxMTOu7vKtdu3osbwtcS4tLHZ1Mu2r6O/	w/fTotfa	w/e73dfa	w/fQ+9fa	w/fIytfa
1050	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	1vjD+9Chy7WhtrrswqXDzqG31K3AtNPWvdDX9sqyw7TD+6O/	uuzCpbzH	yq/Nt7zH	zvfP4bzH	zvfTzrzH
1051	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	obCyvdKhobHKx9a4ucW0+sWu19PKzs7vtcTExNK7sr+31qO/	09C0udbptcS3ovSi	tvq7tw==	veTWuA==	ytbv7Q==
1052	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTE0rvW1r7GyvTT2tbQufrKrrTzw/u+xtau0rujvw==	tv65+M23	y8S0qM7lwbjSug==	ydW1ttfT	sNfAvLXY
1053	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	obDKx7/JyMyjrMrrsru/ycjMobGz9tfUxMTOu8P7vNK1xLnbteOjvw==	v9fX0w==	w8/X0w==	3PfX0w==	16/X0w==
1054	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTEuPa12Le9ysfO2sH6sui1xNb30qqy+rXYo78=	1eO9rQ==	utrB+r2t	0MK9rg==	uKO9qA==
1055	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	tPPMsLnZus2rfMrHxMS49rOvtPq1xLTzs7yjvw==	urqzrw==	x+Wzrw==	zMazrw==	urqzrw==
1056	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	1sbX98DPw+bC+M23yrHQ6NKqvNPI68qz08O87qOsxuTX99PDysejvw==	vO7P48zwusOz1A==	1tC6zcDPw+a3or3NsvrJ+rXEy+E=	t8DWubivsNw=	1Paw1w==
1057	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	ztK5+tb4w/u7rbzSxuuw18qv0tS7rcqyw7TX7s6qs/bD+6O/	w/vKpMm9y64=	z7qhorPmoaKy3Q==	uu/X0w==	xM+5z6Giyt+yyw==
1058	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	w/ezr6GwvrjE0dau0tuhscrH1uzpprrNxMTSu867u8q127XEtuHIqNau1fmjvw==	zMbMq9fa	1uzUyp7J	urrO5LXb	x+XKwNfm
1059	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obDHrcK/vLzH7qGx1eK49rPJ0+/X7tTnwLTX1NPay621xNf3xrfW0KO/	uqvT+g==	uqvQxQ==	zNXUqMP3	wfjX2tSq
1060	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	z8LB0MqruOjW0NC0tb3UwsHBtcTT0KO/	va3Ez7uztLo=	sfC2rbTz	y66197jozbc=	t+PHxdK5srQ=
1061	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	obbLruSwtKuht9bQzuTLybXEyanJqcrHo78=	xcu98MGr	y++2/sTv	ucu088mp	7OjI/cTv
1062	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE0rvP7srHw/fH5cqxxtq1xLvhytSzocv5o78=	yc+6o7PH2vLD7Q==	sbG+qcyrw+0=	x/q4t7/Xw+0=	xM++qbfy19PD7Q==
1063	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	1tC5+sXr4r/A+sq3s6S609bQo6zS1M/CxMTSu9bWsrvK9NPas6O8+7XEtffOtsa3o78=	zuXP47fb	trn0+Q==	wenWpQ==	uuzH+g==
1064	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	ztK5+r6pvufBs8bXyauyyrqs0uW34bi7o6y62smr0ruw47Htyr7KssO0o78=	1tK5otX91rE=	uNXjudfU08M=	sbCxyc7es9w=	0vXP1b3G1ak=
1065	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	0ruw48jLw8ezo8u1tcShsM7lzrahsdbQsruw/MCo0tTPwsTE0rvP7qO/	0ME=	uMo=	y+E=	yaw=
1066	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	sbvW0Ln6vajW/tGnvNLBusu8s8mzxs6qobDW0Ln6tdrSu7n6saahsbXEzMazr7HqyrbQ1L2o1v7Kx6O/	t/C54svC	yeHA+8v+	ydnB1svC	xM/s+MvC
1067	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obDIy8n6yPTWu8jns/W8+6Gx1eK+5Luw1+7U57P219Sjvw==	w/ezrw==	z9a0+g==	x+Wzrw==	w/G5+sqxxto=
1068	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMQ==	xM/LzrXEtryzx8rHo78=	wdmwsg==	vKrB1g==	uf62+7H1	yfLR9A==
1069	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTE0rvOu8rHzMazr9b4w/u1xKGws/XMxsvEvdyhsaO/	y+/LvOXj	0e6+vA==	wO7KsdXk	u6rZog==
1070	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	obDLxMrpobHV4tK7s8a69LP2z9a1xMqxvOTKx6O/	zMazrw==	y86zrw==	w/ezrw==	x+Wzrw==
1071	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	1Kqzr8qxxtqjrNbQ0evJ6MGiudzA7cirufrX2r3MysLO8brNzcLerNX+zvG1xLv6ubnKx6O/	wO23qtS6	0PvV/tS6	srzV/su+	0PvOv8u+
1072	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMg==	yrLDtLarzvfIy7a8srvPsru2s9Sjvw==	s9S3uQ==	s9S/9w==	s9Syyw==	s9TD5g==
1073	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	sfi3qKG2yP3KrsH5vMaht9bQobDUtr27vfy5paGxtcS6rNLlysejvw==	veG9u77gwOvUtrXEufq80qOsuaW08sHaufo=	t8DK2A==	s7fNyw==	vfi5pQ==
1074	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	1NrS9dH0zuXQ0KOszuXQx8n6v8vW0KOsxL6/y8qyw7Sjvw==	vfA=	u/A=	zcE=	y64=
1075	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obbLruSwtKuht9bQtPPE1tKw1u3B1rXEysejvw==	udjKpA==	wO7l0w==	wrPWx8nu	svG9+A==
1076	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	z8LB0NChy7XX98a31tDExNK7sr/Kx7nFwfq1xNChy7Wjvw==	wayzx773	sNfC7dClzve35w==	t8m6/M3itKs=	vvi0+survb4=
1077	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	ucW0+tGsz+PW0KOs08PEo77fvavP47fb0bnWxrPJzNi2qLXEzbywuLvyzsTX1qOstePIvNauuvO/ycuz0PLIvL6htcTRrM/jsbuzxs6qo78=	z+PXrQ==	z9/P4w==	z+O32w==	z+PMwA==
1078	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	sb7KwLzNs/W1xNbQufq/vLnFtcTI/bTzt6LP1s6qtti7zcqvv9+hotbcv9q16tSzyMvSxbyj0tS8sM/CwdDExM/ut6LP1qO/	vNe5x87E	yb22pba0yMvSxda3	sOvGwtLF1rc=	wqXAvLnFs8c=
1079	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	u8a618Kl1/jC5NPao78=	zuS6ug==	s6TJsw==	z+XR9A==	0MXR9A==
1080	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	zfXOrMv51vjKq77kobC2wNTa0uzP586q0uy/zSDDv7fqvNG92rG2y7zH16Gxy/nD6Mr2tcTKx6O/	1tjR9L3a	1tDH773a	1KrP/L3a	tLq92g==
1081	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	yqvKpbbFuKbL+db4obbS+9bQsMvPybjoobfW0KGw19rWruTsyPfDwMnZxOqhscrH1rjS1M/CxMTOu6O/	zsLNpfPe	y9Xp+A==	wO7H5dXV	tN7X2tau
1082	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMw==	88fKx7nFtPrK+Lei08O1xPSi19OjrKGwvLDzx6GxysfWuKO/	xNDX08L6yq7O5cvq	xNDX08L6tv7Krsvq	xa7X08L6yq7O5cvq	xa7X08L6tv7Krsvq
1083	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE0rvP7rK7yvTT2qG2uuzCpcPOobfW0LXEobDLxLTzvNLX5aGxo78=	vNa80g==	zfW80g==	yre80g==	wO680g==
1084	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	obDU48bJvtPIu7/J1/fW4KOswM+9rLfnzrbC28+hs+2ho87et9bE0MWuxuvAtNf4o6zKyr/ay+HRzrj30rvqsaGjobHKq9bQw+jK9rXEtcTKx8TE0rvW1sPAyrOjvw==	tvq25NHb1ai44g==	ufC3os/pwum7qA==	vfLOtrjCsM2yyw==	trnWrQ==
1085	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE0rvP7sr009q38L3M1tC1xKGwy8S088zszfWhsaO/	zPq51cDu	urrW08Dr	wLayybrN	sbG3vbbgzsXM7M31
1086	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvP7srHztK5+rnFtPq52be9tLSw7LXEyunUuqO/	4dTR9Mrp1Lo=	1MDCtMrp1Lo=	vK/Pzcrp1Lo=	sNfCuba0yunUug==
1087	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	xam4+7mkvt+hsMf61K/A56Gx09axu7PG1/fKssO0o78=	va22q8Dn	tquxscDn	tPPD98Dn	tPPA5w==
1088	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uNA==	obDSu7T6zOy9vqGxs8m8qsu8urnKx8TEuPazr7T6tcS+/c31o78=	urqzrw==	y+Wzrw==	zMazrw==	1Kqzrw==
1089	1	zOy12ND+u8Y=	a2VqdXF1ZXN0aW9uMg==	0/HDxbnYtcS12MDtzrvWw86709rExKO/	utOxsQ==	uMrL4Mqhtti7zcrQsbG+sw==	xM+6ow==	tqvCvQ==
1090	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	zOzMs9TaucW0+rXE1vfSqtf308PKx6O/	vMDs6w==	087N5g==	16HL3g==	y8LD7Q==
1091	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMw==	wb249sXW19PTtbGno6y08tK7s8fK0MP7o78=	yc+6ow==	sbG+qQ==	us+3yg==	uePW3Q==
1092	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	xLPHxc6709q607GxyqGjrMG9suDXsNPQt7294sqvwLiw5aOsx8O798qxxNy3orP2wNbS9KOsucqzxqO/	zuXS9MfF	0vTA1sfF	wNbHxQ==	yq+5xMfF
1093	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	urq439fmtce7+brzo6yw5NDQtcS12tK7sr+3qLXkysejvw==	zO/CyQ==	vsXVwsLJ	zrrCyQ==	tPPD98LJ
1094	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	obCw17fbva3D18jr1fS5+KOsyrK99c/atvm328PmtOqho7vry8bMwNSysru0/dbzo6zH5dXmu73X9rCuztHO0aGjobHKq9bQw+jK9rXEtcTKx8TE0rvW1sPAyrOjvw==	wum2ubiv	sKzO0c7R	w7W55bH9	w8W2pMjisf0=
1095	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	xM/Lzra8s8fB2bCyLsrHz9a98brOtKajvw==	xM++qQ==	zvewsg==	s6TJsw==	sbG+qQ==
1096	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	ztK5+rnFtPq1xLvp0vbWxrbIzqqjvw==	0ru38tK7xt624Oaq1sY=	0ru38rbgxt7Wxg==	0ru38tK7xt7Wxg==	0rvG3rbgt/LWxg==
1097	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	vfDTudChy7XW0KOsz8LB0MTE0rvP7srH1tyyrs2oyrnTw7XEzuS5pqO/	xubDxc7l16o=	v9XD98it	0e680se5	xOD2+rmm
1098	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMw==	yP25+sqxxtqjrKGwyP231szsz8KhscrH1rjK8bn6oaLOurn6us2jvw==	zMa5+g==	s/65+g==	zuK5+g==	x9i5+g==
1099	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMg==	obbI/cquwfm8xqG30M7I3dTatO+zycS/tcS687rBsru30cGmtdjXrMihtu7N4rXEwPvI87XEvMbEscrHo78=	s8O78LTyvdk=	y7PK1sej0fI=	x+G2+NLXvtk=	wuS+rs/Cyq8=
1100	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	tsW4prXEw/vKq6G2vNHIy6G31tDT0KGwtau8+9DCyMvQpqOsxMfOxb7JyMujqCCjqaGxo78=	v94=	wNY=	sa8=	sKc=
1101	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	obbOxNDEtfHB+qG30rvK6bmy09C24MnZxqqjvw==	yP3KrsH5xqo=	zuXKrsaq	xt/Krrb+xqo=	0ruw2caq
1102	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uNA==	obDT8cmmzbehscrHucW0+sTE1tbKzs7vtcS0+rPGo78=	0/Hv7Q==	0/HI59Li	0/G95Na4	0/H0og==
1103	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	tKvNs73ayNWhsNSqz/y92qGx0ruw49a4xMTSu8zso78=	xanA+tX91MLKrs7l	uavA+tK71MLKrs7lyNU=	xanA+tX91MKz9cqu	xanA+sj91MLKrs7l
1104	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obbH5cP3yc+60828obex7c/WtcTKx8qyw7Szr7T6tcS358vXu62jvw==	x+Wzrw==	w/ezrw==	zMazrw==	sbHLzg==
1105	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	0tTPwrK7yvTT2rXAvcyhsMj9x+WhsbXEysejvw==	1KrKvMzs1/A=	tcC1wszs1/A=	0/G7yszs1/A=	wemxpszs1/A=
1106	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMg==	sK66w8LD086jrLTy0ruzydPvo78=	zdG/2rb4s/Y=	z7Kz9s37zeI=	09C/2sTR0dQ=	srvNrLeyz+w=
1107	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0qqxo7PWsujStsa31sqjrLLo0rbW0LXEy6631rqswb+x2NDr1PXR+b/Y1sajvw==	vc+1zQ==	vc+43w==	vvnUyA==	ysrW0A==
1108	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	obbSx8DxobfL+bzHyva1xMDx0sfWxrbIsruw/MCo0tTPwsTE0rvP7qO/	y9+hosvP	udqhorvp	yaWhorzA	yeShorOv
1109	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uNA==	obC8yMn66KSjrLrOyfrBwaGx1tC1xKGwwcGhscrH1rijvw==	udjT8A==	1cW3yQ==	xdPNsw==	1u648MHB
1110	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obbLruSwtKuht7XE1/fV38qpxM3i1srHo78=	y86zr8jL	tLrH78qxxtrIyw==	1KrEqcP3s/XIyw==	urqzr8jL
1111	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTH0rvW1rLosrvK9NPa1tC5+squtPPD+7Lo1q7Su6O/	vfDJvbTk0b8=	zuTSxNHSsug=	xu7Dxbrssug=	zve6/sH6vq4=
1112	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	s7HW3bmmt/Ky6LLo0tXI69Ghtdq8uMX6ufq80ry2t8fSxcP7wryjvw==	y8Q=	yP0=	tv4=	0rs=
1113	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	1+3OzM2ktcTL+dTatdjKx6O/	sLK71Q==	1eO9rQ==	va3L1Q==	uKO9qA==
1114	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMw==	oba67MKlw86ht9bQzOG1vaGwx6fA77Tus6TF76GxtcTQqrrz0+/Kx6O/	zfLA77Oks8c=	tbK357Wy0+o=	zt6yu8mi1q7R58+v	sru8+8zsyNU=
1115	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	obDC6buoydWx/cu1trzDxaOsw/vJq7extuDtp7GlzcyjrMrKv9q828Guy+a0ptPQo6zSu8Tqy8S8vsjVs7+76KGjobHKq9bQw+jK9rXEtcTKx8TE0rvW1sPAyrOjvw==	sNe//cDPusXJ1dHyyOI=	zeO2ubvG	sKzO0c7R	tODC6buo
1116	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	ysC958nPtdrSu7TO19PO58/fsuLBv8rHxMS49rn6vNKjvw==	1tC5+g==	yNWxvg==	06G2yA==	z6PAsA==
1117	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	ztK5+rnFtPq0tNTsobDN+6GizsWhos7KoaLH0KGx1e+3qLXEw/vSvcrHo78=	u6rZog==	y+/LvOXj	seLItQ==	1cXW2b6w
1118	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	obDM7MnPtfTPwrj2wdbDw8PDobHW0LXEobDB1sPDw8OhsdSt1rijvw==	wdb37NPx	zvfKqQ==	9fWy9Q==	0e7T8bu3
1119	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obC8usv5srvT+6OszvDKqdPayMuhsbP219Sjvw==	obbKq76tobc=	oba0usfvobc=	obbS176tobc=	obbC29Pvobc=
1120	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	oba67MKlw86ht9bQo6y81rGm0/HU2rTzudvUsMTatcTXocv5ysejvw==	tb7P47Tl	3r/O39S3	4vm67NS6	x+/LrNWr
1121	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obbLruSwtKuht9bQ09DSu7j2yMvO77DrxOrKsbzksbvJ/c6qzKvOvqOszt628bK71/ejrMv7ysejvw==	ssy+qQ==	zuLTww==	zfW9+A==	uN/ZtA==
1122	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	vPvD5sqxzqqx7cq+ttS21Le9tcS5p760o6zL+dDQua3J7c3k0fzWrsDxsbuzxs6qo78=	1dvR/A==	zeTR/A==	s6TSvg==	37XK1w==
1123	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvOu8rHzMbLzsqxxtrW+MP7tcShsMzGy86wy7TzvNKhsaO/	y9XO5A==	tsXEwQ==	y9XV3g==	vNa1ug==
1124	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	ysC958nPvsa+q7bI1+6437XEvsbKx9LUz8LExNK71tajvw==	tv65+M23	wM+w17jJ	y7nGpcDvy/7LuQ==	t/zM2LzT
1125	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	ucW0+smly9ejrMjLw8fU2rzAtezN9sfXucrT0cqxo6zL+cvQtsG1xM7E19a90Nf2o78=	vMDOxA==	zsTR1M7E	1/fOxA==	u9jS5M7E
1126	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uNA==	zMbLzsqxtPqjrNPQye233bXExNDIy8jVs6PKudPDv9rWrKOsysexyL3PxtWx6bXEz9bP86OsxMe/2tasz+C1sdPao78=	4+XUocK2	z7S3osuu	zOrQ67jg	tL244A==
1127	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	wr3T8NTaxMTSu7K/1vjX99bQo6y12tK7tM7D98i3zOGz9sHLMjC24NbWsui+36O/	yb26o76t	vsXVwsvjyvU=	sui+rQ==	zOy5pL+qzu8=
