Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
连珠箭	橙装PVP_古针连珠箭	5	23	2	2	209	5	\image\item\equip\rangeweapon\n_xiujian_305_s.spr	\image\item\equip\rangeweapon\n_xiujian_305.spr	17			5	24000	1			2	0	equip	0	0	weapondamagemin_v	85	85	-1	-1	0	0	weapondamagemax_v	90	90	-1	-1	0	0	weaponmagicmin_v	85	85	-1	-1	0	0	weaponmagicmax_v	90	90	-1	-1	0	0																																											5	50											4	staminareplenish_v	50	50					8	deadlystrikeenhance_r	50	50																																					addphysicsmagic_p	5	castspeed_v	4	lifemax_v	4	addlightingmagic_v	4	state_stun_attacktime	4																				
点唇箭	橙装PVP_古针点唇箭	5	23	2	2	210	6	\image\item\equip\rangeweapon\n_xiujian_306_s.spr	\image\item\equip\rangeweapon\n_xiujian_306.spr	17			5	50000	1			2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	110	110	-1	-1	0	0	weaponmagicmin_v	100	100	-1	-1	0	0	weaponmagicmax_v	110	110	-1	-1	0	0																																											5	60											4	staminareplenish_v	50	50					8	deadlystrikeenhance_r	50	50																																					addphysicsmagic_p	6	castspeed_v	5	lifemax_v	5	addlightingmagic_v	5	state_stun_attacktime	5																				
诛心箭	橙装PVP_古针诛心箭	5	23	2	2	211	7	\image\item\equip\rangeweapon\n_xiujian_307_s.spr	\image\item\equip\rangeweapon\n_xiujian_307.spr	17			5	85000	1			2	0	equip	0	0	weapondamagemin_v	120	120	-1	-1	0	0	weapondamagemax_v	130	130	-1	-1	0	0	weaponmagicmin_v	120	120	-1	-1	0	0	weaponmagicmax_v	130	130	-1	-1	0	0																																											5	70											4	staminareplenish_v	50	50					8	deadlystrikeenhance_r	50	50					10	weaponbasedamagetrim	300	300					12	deadlystrikedamageenhance_p	50	50																					addphysicsmagic_p	6	castspeed_v	6	lifemax_v	6	addlightingmagic_v	6	state_stun_attacktime	5																				
含沙射影	橙装PVP_古针含沙射影	5	23	2	2	212	8	\image\item\equip\rangeweapon\n_xiujian_308_s.spr	\image\item\equip\rangeweapon\n_xiujian_308.spr	17			5	160000	1			2	0	equip	0	0	weapondamagemin_v	140	140	-1	-1	0	0	weapondamagemax_v	150	150	-1	-1	0	0	weaponmagicmin_v	140	140	-1	-1	0	0	weaponmagicmax_v	150	150	-1	-1	0	0																																											5	80											4	staminareplenish_v	55	55					8	deadlystrikeenhance_r	55	55					10	weaponbasedamagetrim	310	310					12	deadlystrikedamageenhance_p	55	55																					addphysicsmagic_p	7	castspeed_v	6	lifemax_v	6	addlightingmagic_v	7	state_stun_attacktime	6																				
七星透骨	橙装PVP_古针七星透骨	5	23	2	2	213	9	\image\item\equip\rangeweapon\n_xiujian_309_s.spr	\image\item\equip\rangeweapon\n_xiujian_309.spr	17			5	240000	1			2	0	equip	0	0	weapondamagemin_v	160	160	-1	-1	0	0	weapondamagemax_v	170	170	-1	-1	0	0	weaponmagicmin_v	160	160	-1	-1	0	0	weaponmagicmax_v	170	170	-1	-1	0	0																																											5	90											4	staminareplenish_v	60	60					8	deadlystrikeenhance_r	60	60					10	weaponbasedamagetrim	320	320					12	deadlystrikedamageenhance_p	60	60					14	skilldamageptrim	15	15													addphysicsmagic_p	7	castspeed_v	7	lifemax_v	7	addlightingmagic_v	7	state_stun_attacktime	7																				
天外飞仙	橙装PVP_古针天外飞仙	5	23	2	2	214	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			5	400000	1		0	2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	8	castspeed_v	8	lifemax_v	7	addlightingmagic_v	8	state_stun_attacktime	7																				2
天外飞仙	蓝装_金_古针天外飞仙	3	23	2	2	215	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			1	200000	1	300000		2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	6	castspeed_v	6	manamax_v	5	addphysicsmagic_v	5																						
天外飞仙	紫装PVE_金_古针天外飞仙	4	23	2	2	216	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			1	680000	1	300000		2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	7	castspeed_v	7	stealmana_p	6	addphysicsmagic_v	7	damage_poison_resist	5																				
天外飞仙	橙装PVE_金_古针天外飞仙	5	23	2	2	217	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			1	1200000	1	300000	0	2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	8	castspeed_v	8	stealmana_p	7	addphysicsmagic_v	8	damage_poison_resist	7																				2
天外飞仙	蓝装_木_古针天外飞仙	3	23	2	2	218	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			2	200000	1	300000		2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	6	castspeed_v	6	manamax_v	5	addpoisonmagic_v	5																						
天外飞仙	紫装PVE_木_古针天外飞仙	4	23	2	2	219	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			2	680000	1	300000		2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	7	castspeed_v	7	stealmana_p	6	addpoisonmagic_v	7	damage_light_resist	5																				
天外飞仙	橙装PVE_木_古针天外飞仙	5	23	2	2	220	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			2	1200000	1	300000	0	2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	8	castspeed_v	8	stealmana_p	7	addpoisonmagic_v	8	damage_light_resist	7																				2
天外飞仙	蓝装_水_古针天外飞仙	3	23	2	2	221	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			3	200000	1	300000		2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	6	castspeed_v	6	manamax_v	5	addcoldmagic_v	5																						
天外飞仙	紫装PVE_水_古针天外飞仙	4	23	2	2	222	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			3	680000	1	300000		2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	7	castspeed_v	7	stealmana_p	6	addcoldmagic_v	7	damage_fire_resist	5																				
天外飞仙	橙装PVE_水_古针天外飞仙	5	23	2	2	223	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			3	1200000	1	300000	0	2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	8	castspeed_v	8	stealmana_p	7	addcoldmagic_v	8	damage_fire_resist	7																				2
天外飞仙	蓝装_火_古针天外飞仙	3	23	2	2	224	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			4	200000	1	300000		2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	6	castspeed_v	6	manamax_v	5	addfiremagic_v	5																						
天外飞仙	紫装PVE_火_古针天外飞仙	4	23	2	2	225	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			4	680000	1	300000		2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	7	castspeed_v	7	stealmana_p	6	addfiremagic_v	7	damage_physics_resist	4																				
天外飞仙	橙装PVE_火_古针天外飞仙	5	23	2	2	226	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			4	1200000	1	300000	0	2	0	equip	0	0	weapondamagemin_v	190	190	-1	-1	0	0	weapondamagemax_v	200	200	-1	-1	0	0	weaponmagicmin_v	190	190	-1	-1	0	0	weaponmagicmax_v	200	200	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	8	castspeed_v	8	stealmana_p	7	addfiremagic_v	8	damage_physics_resist	6																				2
红莲箭	金系PVE_白银古针袖箭	6	23	2	2	227	10	\image\item\equip\rangeweapon\n_xiujian_silver_s.spr	\image\item\equip\rangeweapon\n_xiujian_silver.spr	17			1	600000	50000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	20	20	20	20			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	9	castspeed_v	9	stealmana_p	8	addphysicsmagic_v	9	damage_poison_resist	8																				15
红莲箭	木系PVE_白银古针袖箭	6	23	2	2	228	10	\image\item\equip\rangeweapon\n_xiujian_silver_s.spr	\image\item\equip\rangeweapon\n_xiujian_silver.spr	17			2	600000	50000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	20	20	20	20			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	9	castspeed_v	9	stealmana_p	8	addpoisonmagic_v	9	damage_light_resist	8																				15
红莲箭	水系PVE_白银古针袖箭	6	23	2	2	229	10	\image\item\equip\rangeweapon\n_xiujian_silver_s.spr	\image\item\equip\rangeweapon\n_xiujian_silver.spr	17			3	600000	50000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	20	20	20	20			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	9	castspeed_v	9	stealmana_p	8	addcoldmagic_v	9	damage_fire_resist	8																				15
红莲箭	火系PVE_白银古针袖箭	6	23	2	2	230	10	\image\item\equip\rangeweapon\n_xiujian_silver_s.spr	\image\item\equip\rangeweapon\n_xiujian_silver.spr	17			4	600000	50000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	20	20	20	20			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	9	castspeed_v	9	stealmana_p	8	addfiremagic_v	9	damage_physics_resist	8																				15
红莲箭	土系PVE_白银古针袖箭	6	23	2	2	231	10	\image\item\equip\rangeweapon\n_xiujian_silver_s.spr	\image\item\equip\rangeweapon\n_xiujian_silver.spr	17			5	600000	50000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	20	20	20	20			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	9	castspeed_v	9	stealmana_p	8	addlightingmagic_v	9	damage_cold_resist	8																				15
幽冥箭	金系PVE_黄金古针袖箭	7	23	2	2	232	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			1	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	10	castspeed_v	10	stealmana_p	10	addphysicsmagic_v	10	damage_poison_resist	10																				30
幽冥箭	木系PVE_黄金古针袖箭	7	23	2	2	233	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			2	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	10	castspeed_v	10	stealmana_p	10	addpoisonmagic_v	10	damage_light_resist	10																				30
幽冥箭	水系PVE_黄金古针袖箭	7	23	2	2	234	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			3	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	10	castspeed_v	10	stealmana_p	10	addcoldmagic_v	10	damage_fire_resist	10																				30
幽冥箭	火系PVE_黄金古针袖箭	7	23	2	2	235	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			4	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	10	castspeed_v	10	stealmana_p	10	addfiremagic_v	10	damage_physics_resist	10																				30
幽冥箭	土系PVE_黄金古针袖箭	7	23	2	2	236	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			5	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	10	castspeed_v	10	stealmana_p	10	addlightingmagic_v	10	damage_cold_resist	10																				30
红莲箭	土系PVP_白银古针袖箭	6	23	2	2	237	10	\image\item\equip\rangeweapon\n_xiujian_silver_s.spr	\image\item\equip\rangeweapon\n_xiujian_silver.spr	17			5	600000	50000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	20	20	20	20			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	9	castspeed_v	9	lifemax_v	8	addlightingmagic_v	9	state_stun_attacktime	8																				15
幽冥箭	土系PVP_黄金古针袖箭	7	23	2	2	238	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			5	1000000	125000000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	120											4	ignoreresist_p	30	30	25	25			8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	10	castspeed_v	10	lifemax_v	10	addlightingmagic_v	10	state_stun_attacktime	10																				30
黑羽箭	金系PVE_青铜古针袖箭	5	23	2	2	239	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			1	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	9	castspeed_v	8	stealmana_p	8	addphysicsmagic_v	9	damage_poison_resist	8																				3
黑羽箭	木系PVE_青铜古针袖箭	5	23	2	2	240	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			2	400000	1250000		1	2	0	equip	0	0	weapondamagemin_v	200	200	-1	-1	0	0	weapondamagemax_v	210	210	-1	-1	0	0	weaponmagicmin_v	200	200	-1	-1	0	0	weaponmagicmax_v	210	210	-1	-1	0	0																																											5	100											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	65	65					10	weaponbasedamagetrim	350	350					12	deadlystrikedamageenhance_p	65	65					14	skilldamageptrim	20	20					16	allskill_v	1	1	1	1			addphysicsmagic_p	9	castspeed_v	8	stealmana_p	8	addpoisonmagic_v	9	damage_light_resist	8																				3
